"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"20e148fd-d507-4558-bea1-442d4e16861b","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T19:27:23.967Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"8d8c3709-6001-4725-a443-21d7916a743c","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T19:04:01.705Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"8d8c3709-6001-4725-a443-21d7916a743c","List clusterUser credential","Started","Administrative","Informational","2023-07-20T19:04:01.572Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"8d8c3709-6001-4725-a443-21d7916a743c","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T19:04:01.580Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"8d8c3709-6001-4725-a443-21d7916a743c","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T19:04:01.697Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"ce69bc0b-0899-4471-b6a6-f89cbc36c006","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T19:03:52.485Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"ce69bc0b-0899-4471-b6a6-f89cbc36c006","List clusterUser credential","Started","Administrative","Informational","2023-07-20T19:03:52.024Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"ce69bc0b-0899-4471-b6a6-f89cbc36c006","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T19:03:52.149Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"ce69bc0b-0899-4471-b6a6-f89cbc36c006","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T19:03:52.345Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"9f07389a-0ccd-4534-a69a-75b63c459530","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T19:03:43.789Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"9f07389a-0ccd-4534-a69a-75b63c459530","List clusterUser credential","Started","Administrative","Informational","2023-07-20T19:03:43.240Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"9f07389a-0ccd-4534-a69a-75b63c459530","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T19:03:43.474Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"9f07389a-0ccd-4534-a69a-75b63c459530","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T19:03:43.554Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"441770cc-6351-4270-9097-7428ce0abfe3","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T18:56:41.536Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"441770cc-6351-4270-9097-7428ce0abfe3","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T18:56:41.474Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"c2337b2c-c815-41fb-a0f6-781015d31dae","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T18:56:30.989Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"c2337b2c-c815-41fb-a0f6-781015d31dae","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T18:56:30.911Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"8bdc5143-b8bc-4e0e-892c-0cb2ca5996b1","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T18:50:04.392Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"8bdc5143-b8bc-4e0e-892c-0cb2ca5996b1","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T18:50:04.314Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"17616ccb-7e88-4370-a64c-59458ab90af5","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T18:49:52.595Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"17616ccb-7e88-4370-a64c-59458ab90af5","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T18:49:52.376Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"cb2c1e9e-33b4-4c46-9b5e-735212ccf6b4","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T18:13:24.504Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"cb2c1e9e-33b4-4c46-9b5e-735212ccf6b4","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T18:13:24.285Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"7495b1ce-9431-40b6-84a1-989e57a5ec6e","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T17:36:45.224Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"7495b1ce-9431-40b6-84a1-989e57a5ec6e","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T17:36:45.146Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"79d53930-d459-4e2e-ad8a-999963eb6c17","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T17:36:34.583Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"79d53930-d459-4e2e-ad8a-999963eb6c17","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T17:36:34.349Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"be395787-f9eb-476f-858d-8316fe16b9c6","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T17:12:36.583Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-39805509-vmss/extensions/AKSLinuxExtension"
"be395787-f9eb-476f-858d-8316fe16b9c6","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T17:12:36.490Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-stateful-39805509-vmss/extensions/AKSLinuxExtension"
"c84d0450-d3c8-48d4-8968-9ec9590c1985","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T17:12:26.036Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"c84d0450-d3c8-48d4-8968-9ec9590c1985","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T17:12:25.958Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-compute-38592519-vmss/extensions/AKSLinuxExtension"
"ef5d2b82-8f97-4a7c-88ec-0ad17336b883","Create or Update Virtual Machine Scale Set Extension","Succeeded","Administrative","Informational","2023-07-20T17:12:15.379Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"ef5d2b82-8f97-4a7c-88ec-0ad17336b883","Create or Update Virtual Machine Scale Set Extension","Started","Administrative","Informational","2023-07-20T17:12:15.270Z","7d078127-0cf0-434b-8631-b61ed94c10de","6d67f764-a718-4ef5-a840-c8cf9cb82a82","Microsoft.Compute/virtualMachineScaleSets/extensions","MC_viya4-rg_viya4-aks_northeurope","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/MC_viya4-rg_viya4-aks_northeurope/providers/Microsoft.Compute/virtualMachineScaleSets/aks-cas-39352758-vmss/extensions/AKSLinuxExtension"
"70f1f6d7-cb19-4089-bc63-14db8a66b7d6","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:07:41.398Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"70f1f6d7-cb19-4089-bc63-14db8a66b7d6","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:07:41.330Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"70f1f6d7-cb19-4089-bc63-14db8a66b7d6","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:07:41.173Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"70f1f6d7-cb19-4089-bc63-14db8a66b7d6","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:07:41.180Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"d2988c86-bfc6-4667-b9b3-8d8541e664d0","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:07:26.814Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"d2988c86-bfc6-4667-b9b3-8d8541e664d0","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:07:26.658Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"d2988c86-bfc6-4667-b9b3-8d8541e664d0","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:07:26.673Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"d2988c86-bfc6-4667-b9b3-8d8541e664d0","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:07:26.783Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"050f5b85-eeaa-4862-ba94-d8d4cd0cbfe7","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:07:17.548Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"050f5b85-eeaa-4862-ba94-d8d4cd0cbfe7","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:07:17.407Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"050f5b85-eeaa-4862-ba94-d8d4cd0cbfe7","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:07:17.408Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"050f5b85-eeaa-4862-ba94-d8d4cd0cbfe7","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:07:17.516Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"25fd7783-1c12-48d8-81bb-254d56311f32","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:07:16.204Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"25fd7783-1c12-48d8-81bb-254d56311f32","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:07:16.057Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"25fd7783-1c12-48d8-81bb-254d56311f32","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:07:16.079Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"25fd7783-1c12-48d8-81bb-254d56311f32","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:07:16.182Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"792d98a4-b232-40d5-a843-adf79fd4d399","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:06:27.496Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"792d98a4-b232-40d5-a843-adf79fd4d399","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:06:27.335Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"792d98a4-b232-40d5-a843-adf79fd4d399","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:06:27.355Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"792d98a4-b232-40d5-a843-adf79fd4d399","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:06:27.460Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"f941873b-1087-4d24-adf6-3f7a59faa747","List clusterUser credential","Succeeded","Administrative","Informational","2023-07-20T17:06:26.527Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"f941873b-1087-4d24-adf6-3f7a59faa747","List clusterAdmin credential","Started","Administrative","Informational","2023-07-20T17:06:25.976Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"f941873b-1087-4d24-adf6-3f7a59faa747","List clusterAdmin credential","Succeeded","Administrative","Informational","2023-07-20T17:06:26.179Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
"f941873b-1087-4d24-adf6-3f7a59faa747","List clusterUser credential","Started","Administrative","Informational","2023-07-20T17:06:26.277Z","7d078127-0cf0-434b-8631-b61ed94c10de","mohamed.ayari@insomea.tn","Microsoft.ContainerService/managedClusters","viya4-rg","/subscriptions/7d078127-0cf0-434b-8631-b61ed94c10de/resourceGroups/viya4-rg/providers/Microsoft.ContainerService/managedClusters/viya4-aks"
